name,ct,fn,cycles,channels,batch_size,kernel_number,input_height,input_width,kernel_height,kernel_width,padding_size,stride_size,bytes
t2r_gemmLU,TNN,terna2row,112720472,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_block,TNN,alloc,381,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_block,TNN,conv,151135860,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_block,TNN,gemmprelu,43012672,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_block,TNN,terna2row,108118568,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_autoblock,TNN,alloc,991,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_autoblock,TNN,conv,168562219,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_autoblock,TNN,gemmprelu,48005255,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_autoblock,TNN,terna2row,120550420,128,2,16,128,128,3,3,1,1,11534480
t2r_ur_gemmLU_block,TNN,alloc,1122,128,2,16,128,128,3,3,1,1,11534480
t2r_ur_gemmLU_block,TNN,conv,164394379,128,2,16,128,128,3,3,1,1,11534480
t2r_ur_gemmLU_block,TNN,gemmprelu,49671654,128,2,16,128,128,3,3,1,1,11534480
t2r_ur_gemmLU_block,TNN,terna2row,114715991,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_block_avx2,TNN,alloc,708,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_block_avx2,TNN,conv,169506948,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_block_avx2,TNN,gemmprelu,52271630,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_block_avx2,TNN,terna2row,117228734,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_block_avx512,TNN,alloc,1131,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_block_avx512,TNN,conv,160490094,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_block_avx512,TNN,gemmprelu,33992219,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_block_avx512,TNN,terna2row,126490104,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_lord,TNN,alloc,921,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_lord,TNN,conv,147275258,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_lord,TNN,gemmprelu,36018790,128,2,16,128,128,3,3,1,1,11534480
t2r_gemmLU_lord,TNN,terna2row,111250982,128,2,16,128,128,3,3,1,1,11534480
tern2row_memcpy,TNN,alloc,2463,128,2,16,128,128,3,3,1,1,15728856
tern2row_memcpy,TNN,conv,156925662,128,2,16,128,128,3,3,1,1,15728856
tern2row_memcpy,TNN,gemm,30689701,128,2,16,128,128,3,3,1,1,15728856
tern2row_memcpy,TNN,prelu,9905300,128,2,16,128,128,3,3,1,1,15728856
tern2row_memcpy,TNN,terna2row,116322262,128,2,16,128,128,3,3,1,1,15728856
tern2row_cpy,TNN,alloc,774,128,2,16,128,128,3,3,1,1,15728856
tern2row_cpy,TNN,conv,152236593,128,2,16,128,128,3,3,1,1,15728856
tern2row_cpy,TNN,gemm,30414415,128,2,16,128,128,3,3,1,1,15728856
tern2row_cpy,TNN,prelu,9209107,128,2,16,128,128,3,3,1,1,15728856
tern2row_cpy,TNN,terna2row,112605858,128,2,16,128,128,3,3,1,1,15728856
tern2row,TNN,alloc,788,128,2,16,128,128,3,3,1,1,15728856
tern2row,TNN,conv,516652057,128,2,16,128,128,3,3,1,1,15728856
tern2row,TNN,gemm,28111734,128,2,16,128,128,3,3,1,1,15728856
tern2row,TNN,prelu,9168040,128,2,16,128,128,3,3,1,1,15728856
tern2row,TNN,terna2row,479364616,128,2,16,128,128,3,3,1,1,15728856
more_indirect,TNN,alloc,324,128,2,16,128,128,3,3,1,1,7635488
more_indirect,TNN,conv,194122383,128,2,16,128,128,3,3,1,1,7635488
more_indirect,TNN,gemm,44384186,128,2,16,128,128,3,3,1,1,7635488
more_indirect,TNN,im2row,45485,128,2,16,128,128,3,3,1,1,7635488
more_indirect,TNN,prelu,13216216,128,2,16,128,128,3,3,1,1,7635488
more_indirect,TNN,ternarize,136469535,128,2,16,128,128,3,3,1,1,7635488
indirect,TNN,alloc,327,128,2,16,128,128,3,3,1,1,9732640
indirect,TNN,conv,195500707,128,2,16,128,128,3,3,1,1,9732640
indirect,TNN,gemm,45793004,128,2,16,128,128,3,3,1,1,9732640
indirect,TNN,im2row,451438,128,2,16,128,128,3,3,1,1,9732640
indirect,TNN,prelu,13207253,128,2,16,128,128,3,3,1,1,9732640
indirect,TNN,ternarize,136041447,128,2,16,128,128,3,3,1,1,9732640
nhwc_tmacro2_sinline,TNN,alloc,1399,128,2,16,128,128,3,3,1,1,16810528
nhwc_tmacro2_sinline,TNN,conv,241283263,128,2,16,128,128,3,3,1,1,16810528
nhwc_tmacro2_sinline,TNN,gemm,47390386,128,2,16,128,128,3,3,1,1,16810528
nhwc_tmacro2_sinline,TNN,im2row,3122075,128,2,16,128,128,3,3,1,1,16810528
nhwc_tmacro2_sinline,TNN,prelu,11079682,128,2,16,128,128,3,3,1,1,16810528
nhwc_tmacro2_sinline,TNN,ternarize,179681908,128,2,16,128,128,3,3,1,1,16810528
nhwc_tmacro1_sinline,TNN,alloc,332,128,2,16,128,128,3,3,1,1,16810528
nhwc_tmacro1_sinline,TNN,conv,249188397,128,2,16,128,128,3,3,1,1,16810528
nhwc_tmacro1_sinline,TNN,gemm,47268784,128,2,16,128,128,3,3,1,1,16810528
nhwc_tmacro1_sinline,TNN,im2row,6285336,128,2,16,128,128,3,3,1,1,16810528
nhwc_tmacro1_sinline,TNN,prelu,10496130,128,2,16,128,128,3,3,1,1,16810528
